"0","7"
"1","1"
"2","9"
"3","1"
"4","1"
"5","9"
"6","4"
"7","9"
"8","1"
"9","4"
"10","5"
"11","9"
"12","9"
"13","3"
"14","9"
"15","4"
"16","3"
"17","9"
"18","1"
"19","7"
"20","0"
"21","1"
"22","1"
"23","6"
"24","0"
"25","3"
"26","4"
"27","9"
"28","1"
"29","3"
"30","1"
"31","1"
"32","9"
"33","9"
"34","9"
"35","2"
"36","9"
"37","1"
"38","1"
"39","1"
"40","0"
"41","1"
"42","5"
"43","3"
"44","1"
"45","8"
"46","6"
"47","1"
"48","3"
"49","3"
"50","4"
"51","5"
"52","6"
"53","9"
"54","8"
"55","6"
"56","6"
"57","0"
"58","3"
"59","9"
"60","1"
"61","9"
"62","0"
"63","9"
"64","3"
"65","6"
"66","5"
"67","6"
"68","9"
"69","0"
"70","1"
"71","3"
"72","1"
"73","6"
"74","1"
"75","5"
"76","9"
"77","1"
"78","1"
"79","4"
"80","1"
"81","9"
"82","1"
"83","5"
"84","9"
"85","1"
"86","9"
"87","0"
"88","9"
"89","2"
"90","9"
"91","9"
"92","8"
"93","4"
"94","1"
"95","1"
"96","8"
"97","9"
"98","9"
"99","1"
"100","1"
"101","1"
"102","6"
"103","4"
"104","9"
"105","4"
"106","6"
"107","5"
"108","1"
"109","1"
"110","1"
"111","4"
"112","1"
"113","4"
"114","9"
"115","6"
"116","7"
"117","9"
"118","9"
"119","9"
"120","1"
"121","1"
"122","3"
"123","1"
"124","5"
"125","3"
"126","5"
"127","9"
"128","7"
"129","9"
"130","9"
"131","2"
"132","6"
"133","5"
"134","6"
"135","7"
"136","5"
"137","3"
"138","3"
"139","1"
"140","2"
"141","1"
"142","1"
"143","1"
"144","1"
"145","2"
"146","2"
"147","9"
"148","2"
"149","6"
"150","1"
"151","1"
"152","2"
"153","3"
"154","1"
"155","1"
"156","7"
"157","1"
"158","9"
"159","1"
"160","2"
"161","9"
"162","6"
"163","1"
"164","5"
"165","9"
"166","1"
"167","1"
"168","1"
"169","2"
"170","9"
"171","0"
"172","1"
"173","9"
"174","7"
"175","0"
"176","1"
"177","6"
"178","6"
"179","1"
"180","9"
"181","2"
"182","9"
"183","4"
"184","9"
"185","9"
"186","3"
"187","3"
"188","7"
"189","2"
"190","1"
"191","0"
"192","0"
"193","3"
"194","4"
"195","5"
"196","1"
"197","4"
"198","3"
"199","1"
"200","5"
"201","1"
"202","9"
"203","3"
"204","3"
"205","3"
"206","4"
"207","9"
"208","1"
"209","9"
"210","1"
"211","1"
"212","7"
"213","9"
"214","2"
"215","1"
"216","2"
"217","3"
"218","6"
"219","1"
"220","5"
"221","2"
"222","0"
"223","9"
"224","2"
"225","4"
"226","9"
"227","1"
"228","1"
"229","4"
"230","0"
"231","5"
"232","4"
"233","4"
"234","9"
"235","3"
"236","9"
"237","1"
"238","8"
"239","8"
"240","1"
"241","1"
"242","6"
"243","9"
"244","7"
"245","2"
"246","2"
"247","9"
"248","5"
"249","1"
"250","9"
"251","2"
"252","5"
"253","5"
"254","9"
"255","9"
"256","6"
"257","1"
"258","1"
"259","2"
"260","0"
"261","1"
"262","2"
"263","6"
"264","5"
"265","6"
"266","1"
"267","1"
"268","3"
"269","9"
"270","3"
"271","3"
"272","9"
"273","5"
"274","9"
"275","6"
"276","0"
"277","1"
"278","4"
"279","0"
"280","2"
"281","3"
"282","3"
"283","3"
"284","4"
"285","3"
"286","9"
"287","0"
"288","3"
"289","9"
"290","5"
"291","6"
"292","9"
"293","3"
"294","9"
"295","0"
"296","2"
"297","3"
"298","6"
"299","9"
"300","1"
"301","4"
"302","5"
"303","9"
"304","1"
"305","4"
"306","5"
"307","6"
"308","9"
"309","8"
"310","4"
"311","9"
"312","1"
"313","2"
"314","9"
"315","3"
"316","9"
"317","9"
"318","1"
"319","9"
"320","4"
"321","1"
"322","0"
"323","1"
"324","3"
"325","8"
"326","7"
"327","8"
"328","3"
"329","2"
"330","9"
"331","5"
"332","1"
"333","6"
"334","6"
"335","1"
"336","7"
"337","6"
"338","9"
"339","3"
"340","8"
"341","2"
"342","6"
"343","9"
"344","9"
"345","4"
"346","1"
"347","1"
"348","9"
"349","5"
"350","9"
"351","5"
"352","0"
"353","9"
"354","9"
"355","5"
"356","9"
"357","6"
"358","5"
"359","0"
"360","0"
"361","9"
"362","9"
"363","6"
"364","3"
"365","1"
"366","3"
"367","9"
"368","2"
"369","1"
"370","1"
"371","1"
"372","8"
"373","2"
"374","1"
"375","1"
"376","1"
"377","2"
"378","9"
"379","0"
"380","0"
"381","9"
"382","9"
"383","9"
"384","1"
"385","9"
"386","8"
"387","3"
"388","9"
"389","4"
"390","9"
"391","9"
"392","2"
"393","5"
"394","6"
"395","1"
"396","4"
"397","4"
"398","3"
"399","2"
"400","0"
"401","9"
"402","9"
"403","6"
"404","1"
"405","5"
"406","8"
"407","1"
"408","1"
"409","1"
"410","7"
"411","6"
"412","4"
"413","6"
"414","5"
"415","3"
"416","1"
"417","4"
"418","9"
"419","9"
"420","2"
"421","2"
"422","1"
"423","9"
"424","1"
"425","0"
"426","9"
"427","0"
"428","4"
"429","9"
"430","9"
"431","1"
"432","9"
"433","0"
"434","1"
"435","9"
"436","3"
"437","9"
"438","7"
"439","0"
"440","6"
"441","1"
"442","4"
"443","9"
"444","9"
"445","1"
"446","1"
"447","5"
"448","3"
"449","0"
"450","4"
"451","3"
"452","6"
"453","7"
"454","9"
"455","6"
"456","4"
"457","0"
"458","0"
"459","0"
"460","1"
"461","9"
"462","3"
"463","1"
"464","1"
"465","3"
"466","7"
"467","0"
"468","7"
"469","4"
"470","4"
"471","2"
"472","0"
"473","6"
"474","7"
"475","6"
"476","2"
"477","3"
"478","1"
"479","2"
"480","1"
"481","4"
"482","8"
"483","1"
"484","1"
"485","7"
"486","6"
"487","2"
"488","1"
"489","1"
"490","1"
"491","5"
"492","9"
"493","5"
"494","1"
"495","2"
"496","1"
"497","0"
"498","8"
"499","1"
"500","9"
"501","3"
"502","3"
"503","1"
"504","9"
"505","5"
"506","3"
"507","1"
"508","0"
"509","5"
"510","6"
"511","1"
"512","6"
"513","1"
"514","9"
"515","9"
"516","9"
"517","1"
"518","1"
"519","6"
"520","2"
"521","6"
"522","1"
"523","8"
"524","9"
"525","9"
"526","3"
"527","1"
"528","9"
"529","1"
"530","3"
"531","1"
"532","9"
"533","4"
"534","4"
"535","9"
"536","4"
"537","9"
"538","1"
"539","7"
"540","1"
"541","4"
"542","9"
"543","5"
"544","8"
"545","9"
"546","5"
"547","9"
"548","0"
"549","2"
"550","3"
"551","4"
"552","0"
"553","6"
"554","6"
"555","1"
"556","3"
"557","0"
"558","3"
"559","3"
"560","0"
"561","9"
"562","0"
"563","3"
"564","9"
"565","3"
"566","7"
"567","9"
"568","9"
"569","9"
"570","5"
"571","8"
"572","6"
"573","1"
"574","1"
"575","1"
"576","2"
"577","1"
"578","9"
"579","1"
"580","6"
"581","3"
"582","2"
"583","6"
"584","1"
"585","1"
"586","9"
"587","1"
"588","2"
"589","2"
"590","6"
"591","3"
"592","9"
"593","5"
"594","1"
"595","1"
"596","1"
"597","0"
"598","0"
"599","6"
"600","6"
"601","1"
"602","7"
"603","9"
"604","9"
"605","3"
"606","3"
"607","9"
"608","0"
"609","1"
"610","5"
"611","5"
"612","9"
"613","9"
"614","1"
"615","6"
"616","5"
"617","6"
"618","0"
"619","5"
"620","1"
"621","2"
"622","4"
"623","0"
"624","0"
"625","3"
"626","3"
"627","9"
"628","7"
"629","8"
"630","4"
"631","5"
"632","9"
"633","1"
"634","9"
"635","6"
"636","8"
"637","1"
"638","1"
"639","3"
"640","0"
"641","9"
"642","1"
"643","4"
"644","4"
"645","9"
"646","9"
"647","4"
"648","1"
"649","5"
"650","5"
"651","1"
"652","9"
"653","3"
"654","9"
"655","9"
"656","5"
"657","1"
"658","9"
"659","8"
"660","1"
"661","9"
"662","6"
"663","9"
"664","1"
"665","9"
"666","1"
"667","1"
"668","6"
"669","6"
"670","0"
"671","9"
"672","1"
"673","1"
"674","6"
"675","9"
"676","5"
"677","5"
"678","2"
"679","3"
"680","9"
"681","8"
"682","4"
"683","4"
"684","3"
"685","6"
"686","5"
"687","4"
"688","1"
"689","9"
"690","9"
"691","1"
"692","0"
"693","9"
"694","1"
"695","0"
"696","1"
"697","6"
"698","9"
"699","4"
"700","6"
"701","7"
"702","1"
"703","9"
"704","9"
"705","2"
"706","2"
"707","7"
"708","9"
"709","3"
"710","6"
"711","9"
"712","9"
"713","9"
"714","4"
"715","1"
"716","1"
"717","9"
"718","8"
"719","6"
"720","1"
"721","1"
"722","9"
"723","6"
"724","6"
"725","9"
"726","6"
"727","0"
"728","9"
"729","0"
"730","1"
"731","2"
"732","9"
"733","4"
"734","6"
"735","6"
"736","4"
"737","1"
"738","9"
"739","6"
"740","1"
"741","8"
"742","2"
"743","9"
"744","6"
"745","3"
"746","2"
"747","2"
"748","9"
"749","4"
"750","2"
"751","5"
"752","9"
"753","3"
"754","1"
"755","1"
"756","1"
"757","1"
"758","3"
"759","5"
"760","1"
"761","5"
"762","3"
"763","7"
"764","1"
"765","4"
"766","5"
"767","2"
"768","5"
"769","9"
"770","3"
"771","1"
"772","9"
"773","6"
"774","6"
"775","2"
"776","7"
"777","5"
"778","7"
"779","7"
"780","8"
"781","5"
"782","6"
"783","9"
"784","5"
"785","1"
"786","2"
"787","6"
"788","9"
"789","5"
"790","1"
"791","3"
"792","9"
"793","5"
"794","1"
"795","4"
"796","5"
"797","7"
"798","9"
"799","4"
"800","5"
"801","9"
"802","5"
"803","9"
"804","9"
"805","3"
"806","1"
"807","9"
"808","2"
"809","3"
"810","1"
"811","1"
"812","4"
"813","4"
"814","4"
"815","8"
"816","5"
"817","4"
"818","1"
"819","3"
"820","4"
"821","0"
"822","1"
"823","1"
"824","9"
"825","6"
"826","1"
"827","9"
"828","0"
"829","8"
"830","9"
"831","6"
"832","4"
"833","7"
"834","1"
"835","9"
"836","2"
"837","4"
"838","2"
"839","9"
"840","5"
"841","2"
"842","8"
"843","1"
"844","6"
"845","4"
"846","1"
"847","9"
"848","1"
"849","1"
"850","5"
"851","6"
"852","6"
"853","2"
"854","1"
"855","7"
"856","2"
"857","1"
"858","6"
"859","9"
"860","9"
"861","8"
"862","9"
"863","2"
"864","3"
"865","9"
"866","1"
"867","9"
"868","1"
"869","0"
"870","1"
"871","6"
"872","4"
"873","4"
"874","2"
"875","9"
"876","5"
"877","1"
"878","9"
"879","2"
"880","9"
"881","4"
"882","9"
"883","9"
"884","5"
"885","4"
"886","3"
"887","6"
"888","1"
"889","9"
"890","1"
"891","8"
"892","1"
"893","1"
"894","1"
"895","1"
"896","5"
"897","4"
"898","1"
"899","4"
"900","0"
"901","0"
"902","0"
"903","5"
"904","9"
"905","1"
"906","1"
"907","1"
"908","1"
"909","7"
"910","1"
"911","1"
"912","8"
"913","0"
"914","9"
"915","9"
"916","9"
"917","1"
"918","6"
"919","9"
"920","8"
"921","1"
"922","1"
"923","9"
"924","0"
"925","9"
"926","8"
"927","2"
"928","0"
"929","1"
"930","9"
"931","9"
"932","6"
"933","1"
"934","9"
"935","1"
"936","9"
"937","4"
"938","9"
"939","1"
"940","0"
"941","5"
"942","1"
"943","8"
"944","3"
"945","1"
"946","9"
"947","3"
"948","4"
"949","2"
"950","9"
"951","2"
"952","8"
"953","3"
"954","1"
"955","9"
"956","9"
"957","9"
"958","9"
"959","6"
"960","9"
"961","9"
"962","8"
"963","4"
"964","2"
"965","2"
"966","1"
"967","0"
"968","9"
"969","3"
"970","9"
"971","4"
"972","9"
"973","1"
"974","1"
"975","1"
"976","1"
"977","1"
"978","1"
"979","6"
"980","8"
"981","9"
"982","1"
"983","9"
"984","9"
"985","1"
"986","3"
"987","6"
"988","1"
"989","1"
"990","1"
"991","6"
"992","1"
"993","9"
"994","9"
"995","9"
"996","6"
"997","1"
"998","6"
"999","9"
"1000","1"
"1001","1"
"1002","0"
"1003","6"
"1004","0"
"1005","2"
"1006","9"
"1007","6"
"1008","5"
"1009","1"
"1010","9"
"1011","9"
"1012","6"
"1013","1"
"1014","1"
"1015","4"
"1016","8"
"1017","6"
"1018","1"
"1019","4"
"1020","1"
"1021","9"
"1022","3"
"1023","6"
"1024","4"
"1025","0"
"1026","4"
"1027","3"
"1028","6"
"1029","1"
"1030","8"
"1031","0"
"1032","9"
"1033","2"
"1034","8"
"1035","3"
"1036","9"
"1037","5"
"1038","4"
"1039","1"
"1040","9"
"1041","2"
"1042","6"
"1043","5"
"1044","6"
"1045","9"
"1046","2"
"1047","1"
"1048","9"
"1049","1"
"1050","2"
"1051","8"
"1052","9"
"1053","9"
"1054","1"
"1055","8"
"1056","6"
"1057","5"
"1058","4"
"1059","5"
"1060","9"
"1061","9"
"1062","1"
"1063","2"
"1064","2"
"1065","0"
"1066","9"
"1067","3"
"1068","3"
"1069","0"
"1070","3"
"1071","1"
"1072","9"
"1073","9"
"1074","1"
"1075","9"
"1076","7"
"1077","0"
"1078","5"
"1079","6"
"1080","2"
"1081","5"
"1082","0"
"1083","2"
"1084","6"
"1085","1"
"1086","9"
"1087","1"
"1088","9"
"1089","9"
"1090","9"
"1091","5"
"1092","1"
"1093","5"
"1094","4"
"1095","9"
"1096","2"
"1097","1"
"1098","3"
"1099","1"
"1100","1"
"1101","6"
"1102","2"
"1103","6"
"1104","2"
"1105","0"
"1106","9"
"1107","2"
"1108","4"
"1109","6"
"1110","1"
"1111","1"
"1112","6"
"1113","1"
"1114","1"
"1115","1"
"1116","1"
"1117","9"
"1118","5"
"1119","1"
"1120","3"
"1121","2"
"1122","0"
"1123","1"
"1124","4"
"1125","3"
"1126","4"
"1127","1"
"1128","2"
"1129","6"
"1130","3"
"1131","0"
"1132","0"
"1133","9"
"1134","5"
"1135","6"
"1136","6"
"1137","3"
"1138","6"
"1139","9"
"1140","9"
"1141","1"
"1142","4"
"1143","1"
"1144","3"
"1145","1"
"1146","0"
"1147","1"
"1148","6"
"1149","2"
"1150","1"
"1151","3"
"1152","5"
"1153","1"
"1154","8"
"1155","3"
"1156","3"
"1157","9"
"1158","9"
"1159","8"
"1160","9"
"1161","1"
"1162","6"
"1163","1"
"1164","9"
"1165","1"
"1166","0"
"1167","5"
"1168","1"
"1169","1"
"1170","6"
"1171","9"
"1172","1"
"1173","4"
"1174","6"
"1175","1"
"1176","6"
"1177","3"
"1178","1"
"1179","9"
"1180","9"
"1181","1"
"1182","3"
"1183","3"
"1184","5"
"1185","4"
"1186","9"
"1187","5"
"1188","5"
"1189","6"
"1190","2"
"1191","4"
"1192","6"
"1193","0"
"1194","9"
"1195","0"
"1196","1"
"1197","9"
"1198","4"
"1199","8"
"1200","3"
"1201","4"
"1202","4"
"1203","1"
"1204","9"
"1205","1"
"1206","3"
"1207","0"
"1208","9"
"1209","3"
"1210","3"
"1211","9"
"1212","4"
"1213","2"
"1214","9"
"1215","9"
"1216","0"
"1217","2"
"1218","8"
"1219","6"
"1220","2"
"1221","6"
"1222","4"
"1223","0"
"1224","2"
"1225","9"
"1226","1"
"1227","9"
"1228","1"
"1229","9"
"1230","1"
"1231","6"
"1232","3"
"1233","0"
"1234","5"
"1235","9"
"1236","1"
"1237","6"
"1238","9"
"1239","4"
"1240","1"
"1241","8"
"1242","1"
"1243","3"
"1244","1"
"1245","6"
"1246","3"
"1247","5"
"1248","6"
"1249","1"
"1250","4"
"1251","3"
"1252","0"
"1253","4"
"1254","7"
"1255","5"
"1256","9"
"1257","0"
"1258","8"
"1259","5"
"1260","9"
"1261","9"
"1262","3"
"1263","1"
"1264","9"
"1265","2"
"1266","7"
"1267","1"
"1268","4"
"1269","4"
"1270","9"
"1271","1"
"1272","6"
"1273","2"
"1274","0"
"1275","9"
"1276","1"
"1277","1"
"1278","5"
"1279","1"
"1280","1"
"1281","1"
"1282","3"
"1283","1"
"1284","3"
"1285","6"
"1286","2"
"1287","1"
"1288","2"
"1289","9"
"1290","9"
"1291","2"
"1292","2"
"1293","3"
"1294","9"
"1295","6"
"1296","1"
"1297","1"
"1298","9"
"1299","4"
"1300","2"
"1301","5"
"1302","3"
"1303","3"
"1304","1"
"1305","0"
"1306","2"
"1307","2"
"1308","3"
"1309","9"
"1310","1"
"1311","3"
"1312","9"
"1313","1"
"1314","4"
"1315","3"
"1316","9"
"1317","9"
"1318","2"
"1319","5"
"1320","1"
"1321","0"
"1322","1"
"1323","9"
"1324","5"
"1325","5"
"1326","9"
"1327","5"
"1328","9"
"1329","0"
"1330","3"
"1331","2"
"1332","9"
"1333","5"
"1334","3"
"1335","4"
"1336","6"
"1337","9"
"1338","3"
"1339","0"
"1340","1"
"1341","6"
"1342","9"
"1343","1"
"1344","5"
"1345","9"
"1346","9"
"1347","9"
"1348","6"
"1349","1"
"1350","6"
"1351","1"
"1352","3"
"1353","1"
